x,y,sim1,sim2,sim3,sim4,sim5
4.125,2.25,1.415039897,1.17574513,1.062845111,0.817822099,1.09921515
1.375,3.5,1.163275957,0.920553267,1.036425471,0.807734013,1.02413857
7.375,3.25,1.142252922,0.965998352,1.213834286,0.939523637,1.252426863
9,1.125,1.218365908,0.804130495,0.975665271,0.891759336,1.315580487
7,6.25,1.04957819,1.110859752,1.191716552,1.003432512,1.079755187
3,9.625,0.777417779,1.15225935,1.026221871,0.93254447,0.82363236
1.5,8.25,0.719416678,0.856617093,1.052641034,0.883613706,0.836496294
5.5,0.75,1.180142045,1.050676584,1.262535572,0.902176797,1.270837069
5.875,6.375,0.818961442,0.827702224,1.247885227,0.974395216,0.966364503
5.75,9.75,0.964970112,1.133243561,1.262334943,1.040903211,0.815789402
0,9.25,0.82829535,0.950516164,1.16821456,0.899071515,0.733904302
7.625,7.625,0.892561018,1.073785305,1.211253643,0.971344769,0.97048825
1.625,9.75,0.689998448,1.054068208,1.0139817,1.004167795,0.65102154
10,9,1.068910837,1.094736695,1.182144046,1.119107485,0.998888969
6.375,0.875,1.27151227,1.460471272,1.310652375,0.985819221,1.316526651
4.625,1.75,1.296931386,1.709030986,1.005443454,0.84388423,1.169659615
9.125,6.25,0.876386225,0.874386907,1.101664424,0.99630177,1.220193505
6.625,5.125,1.127206802,0.811657429,1.221018195,0.981533885,1.279867411
1.5,1.375,1.08995235,1.026734948,0.843173802,0.928640127,0.970100641
3.625,9.75,0.821898222,0.573864043,1.130696535,1.094619155,0.859944522
4.75,5.875,1.012336016,1.027345181,1.217381358,0.832876384,0.896268964
7.625,4.25,0.976780057,0.997929871,1.293975115,1.02584672,1.279247522
0,1.375,1.124766588,0.948215246,1.137097359,0.873729408,0.960365295
7.5,2.75,1.099644303,0.993585467,1.224474072,0.810903251,1.280974269
4.375,3.875,1.24912715,1.036696792,1.046436429,0.895967126,1.028353095
7.125,9.5,0.9390167,1.225012779,1.196321011,1.019769311,1.183529854
1.25,4.875,1.040236712,0.82568419,1.130620241,0.902185559,1.087125659
9,9.5,0.952877879,1.232363105,1.104115248,1.051725268,1.086112857
6.875,1.25,1.213065743,1.056810737,1.209328055,0.84785217,1.315205216
0.875,1.375,1.156960011,1.18457973,0.956399024,1.00932014,0.864613593
0.75,6.25,0.895391762,0.754344702,1.253893852,0.649066448,0.929445267
3.25,7.625,0.826663673,0.436559379,1.007686734,0.848863721,0.86420995
1.625,3.625,1.119235396,1.089945793,1.081920028,0.794047654,1.039171219
4.25,2.5,1.352010846,0.96304661,1.085786939,0.767428756,1.093335509
3,7.75,0.862853527,0.51324755,0.974764585,0.918561995,0.869903743
6.625,3.125,1.142829895,1.186102509,1.309408188,0.912044644,1.155152202
5.625,2,1.29843545,1.46864748,1.256111979,0.865339875,1.156955004
0.125,4.125,1.068834305,0.896725297,1.061407089,0.989382803,0.970049024
7,5.5,1.016780734,0.988408864,1.212802768,0.928488076,1.222670078
5.625,4.375,1.186632752,0.934151947,1.251404881,0.912454069,1.089400053
4.5,5.625,1.159710288,1.012648344,1.176178813,0.84637022,0.986811936
0.5,3.125,1.109058499,0.735705316,1.082170367,0.879616082,0.923530579
5.25,3.375,1.291042209,1.167787671,1.237295151,0.863527119,1.050627351
1.125,6.75,0.909512401,0.79917413,1.131981969,0.771692395,0.839524031
8.375,0.5,1.077887177,1.207760096,1.032413602,0.947105229,1.196284771
1.25,5.375,1.001101851,1.111242294,1.201321244,0.766838968,1.004055977
7.625,9.5,0.915316463,0.984183967,1.246590734,1.084419012,1.119344831
9.5,2.375,1.052301407,1.346814871,1.195128083,1.002586246,1.199137449
2.25,2,1.052952051,1.204206824,0.912086844,0.976045907,1.052627921
1.75,5,1.061035156,0.747714877,1.18821466,0.772533834,1.108696461
0.875,0.125,1.057136655,1.266875744,0.979795814,0.762873471,1.048846364
2.125,0.875,1.116579175,1.036811233,0.942147493,0.908076644,1.051072121
6.25,2.875,1.213370562,1.306003332,1.294363141,0.878936768,1.181817293
1.125,1.125,1.056368232,1.109598875,0.942943752,0.926678717,0.926254809
9.25,2.5,1.094595909,1.211909413,1.160496712,1.02517128,1.169903159
4.625,0.625,1.199559569,1.326132655,1.213512182,0.842888236,1.344073296
7,0,1.086358547,1.068526149,1.138180852,0.899262488,1.269838452
3.5,1.5,1.315985322,1.223248601,1.037899137,0.843406081,1.105931401
9.5,1.125,1.146317005,0.675415397,0.981433511,0.969565153,1.269537926
10,1.375,1.106852293,1.14336133,1.094785452,0.925321937,1.328355789
9.625,5.875,0.858433902,1.110146642,1.197435141,1.04917109,1.291502476
3.75,0.125,1.206833124,1.016228199,1.00407052,0.788337946,1.299170256
0.125,3,0.976043046,0.657070637,1.093200088,0.955329895,0.997108161
1.875,3.875,1.155203223,1.288129807,1.035296082,0.761466026,1.082100034
1,8.5,0.737219632,0.962845862,1.112210631,0.873786211,0.768135071
7,2.25,1.187423706,0.831033468,1.27339375,0.86495024,1.308835983
8,2.375,1.01854074,1.012302279,1.181088209,0.934360981,1.259422421
1.75,6.5,0.870986581,0.770529211,1.056513786,0.698108435,0.841456592
9.5,3.375,1.05373311,1.2629354,1.180505157,0.947769821,1.27155447
9.125,1.75,1.171351075,1.278925896,1.051328421,0.985007226,1.240050077
5.375,8.25,1.011429191,0.580218434,1.278542757,1.086796999,0.992762506
8.375,6.375,0.99094528,1.295905948,1.077568889,1.061435223,1.123647332
2.75,2.375,1.168789148,0.902159274,0.901362538,0.898279309,1.065777898
8.875,3.625,0.983794808,1.676647663,1.191797256,0.967279732,1.298810959
7.75,8.75,1.024591327,1.025447011,1.097428799,0.978151441,1.092473865
8,5.625,1.030980945,1.308463573,1.001559973,1.09645009,1.21960187
9.25,3.375,0.988448083,1.483987212,1.152315378,0.932116449,1.221220851
4.125,6.5,1.005994797,0.544323683,1.186270356,0.841174006,0.97465539
1.625,2.5,1.040760517,1.100947618,0.955598354,0.8420856,1.100067735
4.75,5.5,1.170604825,1.05697751,1.177530766,0.820644319,0.984425247
3.125,7.5,0.881512046,0.426175356,0.983151853,0.864017785,0.792277038
4.875,5.75,1.073699951,1.273281336,1.205575824,0.89204514,1.012291789
7.125,1.375,1.251933575,0.972058713,1.250735283,0.940828681,1.292750716
3.25,4,1.105024219,0.952787817,0.957161605,0.855222285,1.015904427
2.375,0.875,1.20655489,1.029142499,0.969993472,0.878113508,1.050560474
7.125,4.5,1.084727764,1.079490066,1.244211912,1.101489067,1.26048851
7,2.5,1.131531358,0.671676099,1.241046071,0.796220243,1.183197379
9,7.625,0.958719611,1.590172768,1.177274823,0.979500592,1.139663339
5.5,6.375,0.928479791,1.189251304,1.255815864,0.924029469,0.977859259
9.375,0.25,1.145231009,1.038067579,0.94667685,0.921802521,1.312891245
6.25,6.125,0.981826246,1.101625204,1.252394199,1.107668638,1.085000038
0.375,0.25,1.152863264,0.84580636,1.134482503,0.750879467,1.014620423
7.5,10,0.969641387,0.569625437,1.209408164,0.999162972,1.16330266
4.25,5.375,1.117977381,1.007559896,1.099690318,0.790407538,0.986588836
5.875,7.75,1.035800457,0.851760626,1.254458785,1.121715665,0.935460031
9.75,6.75,0.917516947,1.144379973,1.18014133,1.010590434,1.209495068
1.375,8.375,0.693745852,1.137075782,1.054138184,0.840571642,0.754375935
3.625,6.375,0.958893776,0.41340071,1.152779579,0.86649245,0.924319267
2.375,6.5,0.898674071,1.081048846,0.974997461,0.713483334,0.902090073
1.5,2.5,1.084395528,1.023005724,0.968773484,0.862472415,1.117777824
4.625,1.5,1.274348497,1.447416186,1.08297658,0.866208553,1.246447682
8.375,7.25,0.921939492,1.448326468,1.213421464,1.020565271,1.08946085
6.5,9.75,1.057756186,0.865065515,1.280407667,0.999514639,1.026498914
1.625,7,0.833536565,1.393640995,1.059359193,0.78969574,0.835054278
9.75,10,0.98747313,1.235400438,1.139457345,1.206793666,1.051764131
9.25,8.75,1.098173022,1.113113403,1.193598032,1.033550978,1.067296863
9.125,6,0.882898033,0.635572076,1.025281072,0.982545972,1.262975454
4.25,4.25,1.163592696,0.919472098,1.076927662,0.736333787,1.083303094
2.25,1.75,1.120765805,0.851890981,0.921435773,0.904191852,1.075381994
4.75,1.625,1.287948489,1.557456374,1.044535756,0.899843216,1.233812332
5.125,0.75,1.132406831,0.874385715,1.215421677,0.903898776,1.354911804
0.375,7.375,0.81075722,1.238451838,1.173191547,0.906267226,0.837453187
8.25,8.375,0.957504213,1.072510958,1.175404549,1.118022919,1.046657085
6.5,5.375,1.156508327,1.071151137,1.219224572,0.998407423,1.18757987
5,9.625,0.94445163,0.950931966,1.190951467,1.161996603,0.714570165
7.625,9.75,0.962047338,0.66793716,1.229106426,1.083015203,1.17836237
4.25,8.75,0.959561944,0.355182797,1.119829774,1.121294498,1.001906276
8.75,8.5,1.041167855,0.830857992,1.140879989,1.121252418,1.078504801
4.25,3.375,1.306522489,0.905404449,1.08561337,0.7975021,0.965194285
3.375,0.375,1.245495558,0.303958595,1.0221771,0.872858286,1.204128027
9.375,6,0.925091267,0.736884117,1.098510146,1.062085986,1.251504898
1.25,8.125,0.776973546,0.845209539,1.091541648,0.937732518,0.826651156
2.125,0.25,1.131332874,1.088089108,0.984066665,0.806044817,1.097400904
8,4,0.96366334,0.864717782,1.364788175,0.992913604,1.33120358
7.875,1.875,1.191199541,1.064159989,1.241312385,0.941451192,1.267702818
4.375,9.5,0.904618919,0.828352332,1.084567904,1.211495996,0.869725227
3,2,1.192911148,1.024354219,0.868629515,0.753391862,1.042595983
2.625,1.375,1.261770725,1.057698846,0.885863245,0.922149539,0.985963702
3.125,6.25,0.991533816,1.080279112,1.0175246,0.75414741,0.926377535
4.75,3.875,1.241180539,1.199367285,1.192102551,0.878999472,0.989178836
2.25,4.875,1.024437547,0.897741318,1.100936055,0.801282704,1.058444738
2.125,2.375,1.004055381,1.488676786,0.924278975,0.909405053,1.076304078
6.75,9,0.968482733,0.895521641,1.231996298,1.108677626,1.091239691
9.625,6,0.867166579,1.296753526,1.179941773,1.004157424,1.221538186
6,0,1.020804167,0.954000652,1.345736146,0.850557208,1.181934476
8.375,3.25,1.029230118,1.145296454,1.188750744,0.987234116,1.266182184
5.75,6,0.93823278,1.146412253,1.325445056,0.872022152,1.001659036
1.75,9,0.716054201,1.081678033,1.033134937,1.057270646,0.662360549
8.5,5.875,0.935872078,1.097579002,1.087833166,1.070509672,1.233463883
7.5,1.5,1.237450838,0.971436799,1.221007586,0.936021328,1.314222574
2,0.375,1.088453293,1.069352627,1.009952664,0.811817646,1.036638498
0.375,4.5,1.047454119,0.759146154,1.062932134,1.074243784,0.906470776
6.125,5.125,1.149222732,1.156277895,1.212520003,0.952237189,1.109805703
4,6.875,0.998448789,0.741129696,1.073486805,0.814381182,0.894457757
9.25,4,0.989581883,1.434429765,1.209712982,1.039816618,1.413391829
5.625,1.75,1.295061231,1.609402418,1.234200716,0.885127664,1.208598018
2.5,1.625,1.243906021,1.031847358,0.979152203,0.857684731,0.982381821
0.375,2.25,0.99705261,0.83475256,0.97976768,0.927690387,0.995648503
8,1.875,1.149979472,1.124702215,1.175244927,0.932267904,1.272155881
8.5,2.25,1.049946189,1.332369804,1.184712887,0.956520259,1.293080807
5.125,2.875,1.243252754,1.07565856,1.139488816,0.770042717,1.13822937
7.25,1.75,1.316159725,0.969764411,1.282685637,0.935237885,1.243667483
2.5,7,0.817386925,0.942116201,1.113054991,0.867290616,0.809686363
7.125,6.875,0.997125626,0.89401567,1.237204909,0.966570199,1.098846436
3.125,5.125,1.034649253,1.031569123,1.062354207,0.73671025,1.030276537
8.25,1.5,1.157885551,0.721354425,1.050903201,0.954798996,1.287781596
8.25,1.375,1.197430372,0.737555504,1.061630487,0.947740555,1.296867371
5.375,9.5,0.956427097,0.974036038,1.262665749,1.079656124,0.886043608
5,5.25,1.193779945,1.074674368,1.176503658,0.736996472,1.05288434
1.375,0,1.00512886,0.963383496,0.931497455,0.752990901,1.008059382
7.5,6.375,0.978614688,1.025259137,1.12296021,1.088660598,1.104636192
9.625,2.375,0.976693928,1.405118823,1.205740452,0.965106666,1.222037673
4.625,8.25,1.027899146,1.105205655,1.191096783,1.120721698,0.926865935
6.375,3.875,1.227604151,1.274744868,1.212683558,0.936198115,1.196580887
0.5,6.75,0.825993121,0.939744234,1.205036879,0.783223271,0.855683088
8.5,1.375,1.236463666,0.830102026,1.022437811,0.898664057,1.320240617
0.25,4,1.153205514,0.742257774,1.003371358,1.016139627,1.004913807
1,2.5,1.152775884,0.592169642,0.953781128,0.815389752,1.130233645
0.125,7.75,0.831034243,0.715010047,1.180258751,0.778696179,0.7711882
1.5,8.75,0.691004276,0.908733547,0.967937589,1.00507021,0.653825164
5.5,1.375,1.226274133,1.181814194,1.142940998,0.925603926,1.306535125
6.75,0.375,1.133619428,1.024234772,1.243075848,0.975921452,1.287201285
9.75,3.625,1.048627496,1.466777802,1.207797647,1.015001297,1.289711952
8.375,8.875,1.065515161,0.983374715,1.170162916,1.050345421,0.984967113
4.5,9.375,0.894698501,0.678233683,1.098673463,1.207707882,0.819990039
0.75,8.25,0.756743848,1.232465982,1.16501236,0.843418062,0.750592947
2.625,8.625,0.778500259,0.632127047,0.922305346,0.970701694,0.783828318
0.875,8.375,0.785796583,1.067385912,1.174417257,0.907348752,0.76534009
2,1.375,1.122241378,0.404895216,0.892821372,0.781779706,1.077274323
2.75,3.625,1.113144994,1.454492331,0.917716146,0.869745791,1.118215561
0.125,9.625,0.803981304,1.046700001,1.091202021,0.920499682,0.782110929
3,4.125,1.108572483,1.430147409,0.938524425,0.814827204,1.008073568
2.25,6.625,0.894433856,1.082692266,1.052700281,0.72773242,0.867805362
0.5,1,1.036135793,1.221012592,1.053182244,0.927357197,0.945731044
2.375,0.25,1.161102653,1.035642982,0.928166628,0.753889441,1.060557604
8.75,0.25,1.123740315,0.845127702,0.89180398,0.933740556,1.251807213
5.5,1.625,1.239602327,1.896739125,1.190104604,0.896764576,1.225103378
3.75,6.375,0.962093592,0.287882388,1.153324604,0.840537906,0.984207213
3.5,8.625,0.893128276,0.70707196,0.940686405,1.110171318,0.964795649
4.75,3.625,1.335613012,0.818084776,1.138311625,0.888500869,0.970032632
4,7.75,0.943110526,1.191600442,0.99857676,1.000864863,0.992784798
9.625,8,0.95922935,1.249262691,1.35529089,1.055778623,1.101737618
4.875,9.75,0.895142436,0.705637574,1.192658186,1.125764728,0.719493866
7.75,6.75,1.04870832,1.201371551,1.138763189,1.073074818,1.119414806
1.75,6.875,0.825520217,0.693093121,1.093571186,0.766891837,0.87465483
1,3.75,1.134064555,0.63816309,1.076346278,0.80357039,1.029707789
0.875,3.875,1.161145687,0.742994726,1.03701508,0.854244947,1.023849964
2.375,1.75,1.159239769,1.10539937,0.993315458,0.895448565,1.065384746
9.375,1.125,1.186700702,0.63941443,0.994066596,0.992718279,1.305018067
1.875,6.375,0.95886457,0.837310195,1.110759735,0.691195607,0.869469166
3.125,0.875,1.263045549,0.572198093,0.92333281,0.853448927,1.108350635
5.625,6.75,0.886421919,1.065781116,1.33746624,1.028746605,0.901331007
9,6.375,0.857009768,1.063599229,1.053382158,1.05072999,1.21707201
3.5,5,1.086397648,0.724327505,1.199172854,0.706815779,1.088511944
8,7.875,0.904477835,1.150640845,1.07266593,0.996376216,1.029417753
8.625,6,0.979991734,1.308093548,1.094234467,0.994185507,1.220953107
7.125,7.625,0.861146629,1.413564801,1.201908708,0.98868084,1.028757811
3.875,9.75,0.861857891,0.738193691,1.100810409,1.149192929,0.844740093
2,4.625,1.033499002,0.789986968,1.038820624,0.798121274,1.118247032
9.75,0.75,1.073629856,1.114317775,0.951211631,1.023110509,1.238404274
0.625,6,0.953811407,0.768365443,1.178310871,0.722093105,0.955912769
8.875,5.75,0.935518324,0.799971044,1.047494411,1.01405704,1.285951018
3.375,6.875,0.914673388,0.680212677,0.992097974,0.774839878,0.955255091
8.375,0,1.109520197,1.557313323,0.973321438,0.919921935,1.193320036
6.25,5.375,1.171481609,1.201473594,1.259619713,0.976243138,1.142940998
5.375,1.25,1.219467282,1.306953192,1.126225114,0.935982823,1.301243663
5.75,7.375,0.904429913,0.881913304,1.260577202,1.053249955,0.908504367
9.25,6.375,0.870790243,0.483040899,1.042487502,1.030625463,1.204867601
8.75,0.75,1.213557005,1.098722339,0.90336746,0.946209311,1.279778719
0.25,5.375,1.065754771,1.308978915,1.153104067,0.874273837,0.92593497
3.5,0,1.240915656,0.440220356,0.996461511,0.799442828,1.169204235
3.875,6.25,0.97329253,0.381024987,1.202038765,0.787091255,1.009341478
8.125,4.5,0.999734819,1.219894886,1.124698639,1.068022966,1.207766771
0,6.75,0.887218118,0.565550685,1.178443909,0.760450184,0.939215004
7.375,4.375,1.083248496,0.911512673,1.25188303,1.007702112,1.288472652
2,1.5,1.078864098,0.466617823,0.884030461,0.845647097,0.993520081
6.125,3.5,1.161904216,0.961525202,1.203295469,0.882678568,1.20714283
1.75,1.375,1.115964174,0.928835094,0.875729322,0.830681443,1.045608997
9.625,4.625,1.003384829,0.603607953,1.091768384,0.93964386,1.352676868
1.75,2.5,1.013645768,0.932581961,0.964912772,0.87354815,1.116796136
7,8.5,0.926895738,0.714878082,1.32644701,1.064693928,0.981841028
3.375,1.25,1.238422155,1.100691676,1.016282558,0.87234199,1.167215466
3.125,1,1.256670833,0.320946097,0.974402964,0.877523959,1.115021706
8.25,0,1.175112247,1.665060163,1.062150359,0.872227609,1.200591683
2.625,8.5,0.824537039,1.041032434,0.910440624,0.932913899,0.825179636
9.625,1,1.148425579,0.565054297,1.003364086,0.994982898,1.267834306
4,6.5,0.999094069,0.766084969,1.141561747,0.880334079,1.017667413
9.375,0.5,1.074251056,1.01946497,0.965459049,1.009400249,1.257018209
1,2,1.047621131,1.062080503,0.950461268,0.903861523,0.938249052
6.875,8.625,0.933526158,0.69952172,1.292916298,1.090034962,1.066539288
7.75,8.375,0.920995295,0.943623364,1.068086267,1.106041074,0.969222128
2.375,3.625,1.137424588,1.107101083,0.952424049,0.83383733,1.089316487
7.375,0.5,1.135626197,1.07244873,1.174370408,0.910472572,1.283027291
8.5,0.75,1.14312458,1.014588833,0.928714991,0.980921388,1.254516721
3.5,7.75,0.819160938,0.58766073,1.023221731,0.88621521,0.884623826
4.5,4.5,1.116458297,0.9474563,1.152822495,0.831194222,1.09455657
6.875,0.25,1.101293921,0.930677354,1.187353015,0.988945544,1.262698412
2.375,2,1.062503099,1.087822914,0.931400359,0.905549347,1.03100431
5.125,7,0.917956769,1.212036133,1.244727969,1.044632792,0.792883158
6.375,4.5,1.136505008,1.443273187,1.287494183,0.977945209,1.18398571
9.625,6.5,0.895826459,0.686043382,1.112646937,1.061190963,1.210631251
6.375,2.375,1.232584,0.816914558,1.326321363,0.758129001,1.233666658
0.875,0.75,1.110331535,1.184193254,1.118187308,0.874498248,1.012910604
2.625,7.5,0.859688222,0.975966215,1.072259784,0.847773254,0.805068314
6.375,0.375,1.107292295,1.476844311,1.322298884,0.984052479,1.272498608
8.5,0.875,1.16690886,0.848927736,0.961489737,0.883980274,1.285003781
2.125,6.875,0.798104346,0.940874755,1.161389947,0.757097542,0.914408207
1.25,2,1.043869138,0.884393156,0.905958474,0.877239048,0.940215826
5,0.25,1.191784143,0.391924918,1.349402308,0.931561589,1.2841748
2.875,5.125,1.021322846,1.16595757,1.065208793,0.749957144,1.061785102
6.375,0.5,1.143588066,1.421660542,1.309055209,1.050745487,1.334943056
0.25,2.625,1.023945928,0.832009017,1.053442001,0.882831097,1.045613647
8.125,4.875,1.050712705,1.015973091,1.014605522,1.050399423,1.256852269
8.25,2.25,1.08358705,1.077281952,1.196259141,0.930980206,1.258989096
4.375,3.125,1.348703742,1.018707395,1.145315766,0.767093003,1.00366807
4.375,1.875,1.38805151,1.271728039,1.045374632,0.841491222,1.17062211
6.625,2,1.195656061,1.240490317,1.318519115,0.876807451,1.303354979
9.625,5.375,0.923076689,0.565171719,1.090466142,1.005121827,1.270604014
