addresskey,name,goog_lat,goog_lng,place_id,vicinity,price_level,rating,types,user_ratings_total
436081081,The General Roy,51.4380015,-0.4113042,ChIJM-9cKntzdkgRd6E43TBr1-A,"Poplar Way, Feltham",1,4,"bar,restaurant,food,point_of_interest,establishment",526
437413065,The Moon & Sixpence,51.6084067,-0.3727064,ChIJSW4U7q0UdkgRl5ZKTkVQhdw,"250 Uxbridge Rd, Hatch End, Pinner",1,4.2,"bar,restaurant,food,point_of_interest,establishment",488
439988081,The Queen's Head,51.4849896,-0.4052467,ChIJI37I0uhydkgRNfVHSsDFXjY,"123 High Street, Cranford, Heathrow, Hounslow",2,4.4,"bar,restaurant,food,point_of_interest,establishment",657
442879053,The Hendon,51.5811877,-0.2268506,ChIJZfsfWdwQdkgRJHAao9JKhG4,"377 Hendon Way, London",,4,"bar,point_of_interest,establishment",708
443145072,The Beulah Spa,51.413548,-0.092546,ChIJ-SiaSEsBdkgRLIxP-1GxttQ,"41 Beulah Hill, London",2,3.6,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment",1073
443168072,The Conquering Hero,51.4197159,-0.1064705,ChIJ1dXYT6UGdkgRv9I6jVYVnwQ,"262 Beulah Hill, London",,4.5,"bar,point_of_interest,establishment",268
443238053,The Cock Inn,51.6545116,-0.154473,ChIJoZiQeFAYdkgRcsVL3YetoHc,"Chalk Ln, East Barnet, London, Barnet",2,3.9,"bar,restaurant,food,point_of_interest,establishment",548
443246053,Ye Old Mitre Inne,51.653023,-0.19948,ChIJcQMawI8XdkgRfl20ENQ8ikA,"58 High St, Chipping Barnet, Barnet",2,4.6,"bar,point_of_interest,establishment",539
443247053,YE OLDE MONKEN HOLT,51.6581041,-0.2012339,ChIJNy5BDpIXdkgRcIOI7Z9eZuI,"193 High St, Barnet",2,4.3,"bar,restaurant,food,point_of_interest,establishment",197
443248053,Black Horse,51.6531045,-0.2065952,ChIJBShrVZAXdkgRr7JRLaDW_0Y,"80 Wood St, Barnet",2,4.3,"bar,point_of_interest,establishment",560
443443053,The Crown & Anchor Edmonton,51.6157444,-0.06387,ChIJnY6iPrYfdkgRmPABBh1aDqQ,"222 Fore St, London",,4.6,"bar,point_of_interest,establishment",55
443474072,Royal Albert,51.4195866,-0.0812098,ChIJvwjTeJABdkgRuGLeCMujpl8,"42 Westow Hill, London",,4,"bar,point_of_interest,establishment",30
443901072,Golden Lion,51.3866313,-0.117311,ChIJ_TUGhB8HdkgRJ-RCKg36CdE,"144 Stanley Rd, Croydon",,4.5,"bar,point_of_interest,establishment",70
444234072,The Prince George,51.3978525,-0.0931638,ChIJsZ6qtdIGdkgROq6EwC2bDgI,"2 High St, Thornton Heath",2,4.1,"bar,point_of_interest,establishment",107
444394072,The Albion London,51.3996299,-0.0746415,ChIJTeLPyDwBdkgRQVt5f2VSsqI,"26 High St, London",2,3.9,"bar,point_of_interest,establishment",104
444420072,The Jolly Sailor,51.3993522,-0.0745735,ChIJDXHHSiMBdkgReXGrgjeQlmA,"64 High St, London",,3.9,"bar,point_of_interest,establishment",87
444561072,The Beehive,51.3871154,-0.0706554,ChIJkVby2t8AdkgRM3OM7YiKIjg,"47 Woodside Green, London",2,3.6,"bar,restaurant,food,point_of_interest,establishment",31
444658072,The Cricketers,51.3752306,-0.0836444,ChIJ85zeEc8AdkgRI3zTtwNcZl0,"107 Addiscombe Rd, Croydon",2,4,"bar,restaurant,food,point_of_interest,establishment",104
444868072,The Cherry Tree,51.3973236,-0.0754445,ChIJj8NveyMBdkgRZtoHrOeLvNI,"32 Station Rd, London",,4,"bar,point_of_interest,establishment",164
444948072,The Builders Arms,51.3794932,-0.0859455,ChIJTdPXw9EAdkgR58-q6u_TEII,"65 Leslie Park Rd, Croydon",2,4.2,"bar,point_of_interest,establishment",335
445282072,The Cricketers,51.3813125,-0.0629099,ChIJU53mqOYAdkgRa3uHOXQha7w,"47 Shirley Rd, Croydon",2,4.1,"bar,point_of_interest,establishment",110
445704072,The Kenley Hotel,51.3258123,-0.100877,ChIJcweKeN_9dUgRsYyBd5DIgXs,"62 Godstone Rd, Kenley",2,3.3,"bar,point_of_interest,establishment",54
445705072,Croham Arms,51.3622943,-0.0957106,ChIJJ6rUhUwHdkgRIw2SCNcrEto,"1 Croham Rd, South Croydon",2,4.1,"bar,point_of_interest,establishment",133
446084053,The Volunteer,51.5903091,-0.0645412,ChIJWR96niQcdkgR2pbvPhbvW50,"131 Chesnut Rd, London",1,4.4,"bar,point_of_interest,establishment",230
446132072,The Apple Tree,51.369744,-0.0306809,ChIJi95suUIBdkgRNIvF9j5a9fQ,"1-3 Broom Rd, Shirley, Croydon",,4.7,"bar,point_of_interest,establishment",27
446252081,Piano Restaurant,51.4931151,-0.2503141,ChIJAYdkekcOdkgRdrsSuiXh8Nk,"80-82 Chiswick High Rd, London",2,3.7,"night_club,bar,restaurant,food,point_of_interest,establishment",342
446262072,Wattenden Arms,51.3076792,-0.1023585,ChIJUdGp-NL9dUgRplFvvW9fvdg,"Old Lodge Ln, Kenley",1,4.1,"bar,restaurant,food,point_of_interest,establishment",246
446663072,Purley Arms,51.3514903,-0.0987666,ChIJq0MyG1QHdkgR0VUewoMvfDw,"345 Brighton Rd, South Croydon",2,4.1,"bar,restaurant,food,point_of_interest,establishment",153
446857072,The Hare & Hounds,51.3715913,-0.1169738,ChIJ9Ve39hUHdkgRznrN5mhT3E4,"325 Purley Way, Croydon",,3.8,"bar,point_of_interest,establishment",35
446894081,The Woodlands Tavern,51.4730798,-0.337663,ChIJG1MReQINdkgRzmnSfpu9B_w,"29 St John's Rd, Isleworth",2,4.1,"bar,point_of_interest,establishment",103
447008072,The Bulls Head,51.3696256,-0.1010974,ChIJ69tQQTYHdkgRiTVWzqODhU4,"39 Laud St, Croydon",2,3.9,"bar,point_of_interest,establishment",50
447042072,The Oval Tavern,51.3782783,-0.0875983,ChIJtTOKAM4AdkgRfYnt6TGv_Ek,"131 Oval Rd, Croydon",2,4.5,"bar,point_of_interest,establishment",649
447185081,The Royal Albion,51.4639971,-0.3685211,ChIJwR2Ln9EMdkgRJF4plqeCYE8,"Royal Albion, 58 Hibernia Rd, Hounslow",2,4.4,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment",146
447429081,"African Queen - The AQ Bar & Restaurant, Hounslow",51.46123,-0.375685,ChIJI1vvUc0MdkgR-h7_ajuTiQw,"315-317 Wellington Rd S, Hounslow",2,4.1,"bar,restaurant,food,point_of_interest,establishment",300
447800072,The Windmill Pub,51.3812873,-0.0920802,ChIJOe3nLNMAdkgRERDIW2CYyq4,"224 St James's Rd, Croydon",1,4,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment",180
447924072,Royal Standard,51.3699597,-0.1016207,ChIJa_rqWjYHdkgRc1o4U45kNmM,"1 Sheldon St, Croydon",,4.4,"bar,point_of_interest,establishment",135
448086072,Bedford Tavern,51.3787879,-0.0951121,ChIJsYAEZC0HdkgRdg0BCX6_Lc0,"The Bedford Tavern, 16 Sydenham Rd, Croydon",2,4.1,"bar,point_of_interest,establishment",429
448172053,The Claddagh Ring,51.5901069,-0.2260676,ChIJP-WsIEUBdkgRwjhj-0byWMo,"10 Church Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",1180
448228072,The Wandle Arms,51.3740035,-0.1084069,ChIJHdDSzTsHdkgRvWDoEe_QrUY,Croydon,,4.4,"bar,point_of_interest,establishment",27
448554072,Surrey Cricketers - Croydon,51.3680192,-0.1015345,ChIJMeAZHzYHdkgR7U4C0ddqqBg,"23 West St, Croydon",1,4.3,"bar,point_of_interest,establishment",100
448835072,The Clifton Arms,51.3964849,-0.0862952,ChIJYWWq9C4BdkgRoKUvOaeGtpQ,"21 Clifton Rd, London",,3.7,"bar,point_of_interest,establishment",120
448966000,The Castle Tavern,51.4927778,0.0613889,ChIJQSqhk-yo2EcRYwU2Ze_y8Mo,"179 Powis St, London",2,3.7,"bar,restaurant,food,point_of_interest,establishment",334
449324072,The Crown,51.3736294,-0.054139,ChIJG1TmZvEAdkgRARMpBVGDMTw,"28 Wickham Rd, Croydon",2,3.8,"bar,restaurant,food,point_of_interest,establishment",686
449329072,Shirley Inn,51.3743949,-0.0502444,ChIJh8objPYAdkgRFHw1qwULMTI,"158 Wickham Rd, Shirley, Croydon",2,3.8,"bar,restaurant,food,point_of_interest,establishment",61
449479072,Two Brewers,51.3884488,-0.090012,ChIJMVJyhdUAdkgRRPG4Lk7GDWM,"Gloucester Road, Croydon",2,4.2,"bar,point_of_interest,establishment",90
449607072,The Tudor Rose,51.3062449,-0.1197388,ChIJC9oAFTb8dUgRoVphSp-DhSQ,"270 Coulsdon Rd, Coulsdon",2,4,"bar,restaurant,food,point_of_interest,establishment",595
449795072,Pawson's Arms,51.3928992,-0.0964194,ChIJlzqlitQGdkgRZBFJuYESTb0,"69 Pawsons Rd, Croydon",1,4.3,"bar,point_of_interest,establishment",145
449824072,The Holmesdale,51.3890083,-0.0910028,ChIJQylpdyoBdkgRLleoMpYx8XA,"1 Selhurst Rd, London",,4.2,"bar,point_of_interest,establishment",108
450061072,Che Bar & Shisha Lounge,51.385601,-0.0999073,ChIJq3cuZSkHdkgRR-RY_6fw3ow,"78 Windmill Rd, Croydon",,4.6,"bar,restaurant,food,point_of_interest,establishment",134
450597072,The Fox,51.295151,-0.1104743,ChIJOShg6zD8dUgRFbSYVkp2f0w,"Coulsdon Common, Fox Ln, Caterham",2,3.7,"bar,restaurant,food,point_of_interest,establishment",842
452617081,The Moon on the Square,51.44636,-0.410089,ChIJlcba-W1zdkgRkd_vx-eNt2Q,"Unit 30, The Centre, High St, Feltham",1,3.9,"bar,point_of_interest,establishment",799
452981053,Lamb,51.6254136,-0.0635465,ChIJt0TQH-wedkgRxbFjAMYSeFU,"52-54 Church St, London",1,4.1,"bar,restaurant,food,point_of_interest,establishment",210
454876065,The White Bear,51.571883,-0.431216,ChIJB7k7_1tsdkgRBxjco6Tp_wg,"Ickenham Rd, Ruislip",2,4.3,"bar,restaurant,food,point_of_interest,establishment",756
455839072,Coombe Lodge Beefeater,51.3625032,-0.0715131,ChIJqaQYBr4AdkgRDwP_KPjdGiM,"104 Coombe Rd, Croydon",NA,3.8,"bar,restaurant,food,point_of_interest,establishment",1281
460878081,The Victoria Tavern,51.4644693,-0.3277643,ChIJ3c9WZFYMdkgRuS0-k2vZZ-4,"56 Worple Rd, Isleworth",1,4.2,"bar,point_of_interest,establishment",59
463305065,Barretts Free House,51.5582381,-0.2174441,ChIJB1Xl3fUQdkgRzdcC6PeOou0,"239 Cricklewood Broadway, London",,4.6,"bar,restaurant,food,point_of_interest,establishment",92
469116053,Blarneys,51.6011099,-0.2676708,ChIJ3_L7BbMWdkgRR_UMoMUInp4,"128 Burnt Oak Broadway, Burnt Oak, Edgware",2,3.9,"bar,point_of_interest,establishment",58
472040000,The New Cross Turnpike,51.462947,0.103909,ChIJcSV9ItCu2EcRJOr4Ip8QEw8,"55 Bellegrove Rd, Welling",1,4.2,"bar,point_of_interest,establishment",826
475375084,The Cricketers,51.367864,-0.3113841,ChIJQwfuC0IKdkgRu4U3yx4ONzM,"The Cricketers, 81 Clayton Rd, Chessington",2,4.1,"bar,point_of_interest,establishment",55
476189071,St Clairs Kitchen,51.4932137,0.0449415,ChIJ__b7cGCo2EcRYuRp6AO7hKM,"9 Warspite Rd, London",,4,"bar,restaurant,food,point_of_interest,establishment",36
477010053,Toby Carvery Whitewebbs House,51.6783607,-0.079627,ChIJDbDBzVgfdkgRb6mXO1Zqu0U,"Whitewebbs Ln, Enfield",1,4.1,"bar,restaurant,food,point_of_interest,establishment",1730
477667084,The North Star,51.3709419,-0.3055521,ChIJZ0JOkkAKdkgRvuASstQ24fw,"271 Hook Rd, Chessington",2,3.9,"bar,restaurant,food,point_of_interest,establishment",383
477790084,The Lucky Rover,51.3679529,-0.3067387,ChIJh3Q6L0AKdkgRKdgyhGThds4,"312 Hook Rd, Hook, Chessington",2,4.1,"bar,point_of_interest,establishment",100
478514071,The Kings Head,51.441785,0.149904,ChIJmSeNLmWu2EcRw5l_8V4mcWM,"65 Bexley High St, Bexley",,4.1,"lodging,bar,restaurant,food,point_of_interest,establishment",280
483920084,Spring Grove,51.4033626,-0.2995243,ChIJCSdOu8YLdkgRWGLTyr-H2jc,"13 Bloomfield Rd, Kingston upon Thames",2,4.3,"park,bar,restaurant,food,point_of_interest,establishment",387
485106084,The Canbury Arms Kingston,51.4132614,-0.2966129,ChIJGSGR_3ILdkgRN157M6tKDfk,"49 Canbury Park Rd, Kingston upon Thames",,4.5,"bar,restaurant,food,point_of_interest,establishment",372
488415084,The Wych Elm,51.4170467,-0.2941887,ChIJZX3Wc-8LdkgR07UFZyWcBRk,"93 Elm Rd, Kingston upon Thames",2,4.4,"bar,restaurant,food,point_of_interest,establishment",272
488751071,The Mitre,51.4801778,-0.0097083,ChIJB1G0pIUCdkgRaEsL2_7kzjM,"291 Greenwich High Rd, London",2,4,"bar,restaurant,food,point_of_interest,establishment",900
488949084,The Albion,51.4092156,-0.2979492,ChIJPTrpDsILdkgRtTKmwp9RjjA,"45 Fairfield Rd, Kingston upon Thames",2,4.6,"bar,restaurant,food,point_of_interest,establishment",665
490701084,The Bricklayers Arms,51.409148,-0.291797,ChIJ5V2NTN0LdkgRZQCv2yBPxiA,"53 Hawks Rd, Kingston upon Thames",2,4.3,"bar,point_of_interest,establishment",94
490951084,The Mill,51.407025,-0.3081889,ChIJwwWSVb4LdkgRSBwpBbTpgmU,"58-62 High St, Kingston upon Thames",1,3.9,"bar,point_of_interest,establishment",296
494237084,Park Tavern Pub,51.4194727,-0.2875696,ChIJJ-x2r-QLdkgR4xbZXefo1Js,"Park Tavern, 19 New Rd, Kingston upon Thames",2,4.5,"bar,point_of_interest,establishment",98
496176084,The Grey Horse,51.414268,-0.300605,ChIJu3l8jesLdkgRExBcXRnHsPg,"46 Richmond Rd, Kingston upon Thames",2,4.6,"night_club,electronics_store,home_goods_store,bar,restaurant,food,point_of_interest,store,establishment",619
497624071,The New Cross House,51.4754778,-0.0368931,ChIJK62cTfgCdkgRqguAkVvOGwU,"316 New Cross Rd, London",NA,4.2,"bar,point_of_interest,establishment",520
497842084,The Gazebo Pub and Riverside Dining,51.4099502,-0.3082677,ChIJbZskbpULdkgRdthkoM_8ETw,"3-5 Thames St, Kingston upon Thames",1,3.9,"bar,restaurant,food,point_of_interest,establishment",298
498555084,The Cardinal Peppe restaurant Kingston,51.42654,-0.2982492,ChIJO9mPvfYLdkgR6YhsPixQmx4,"174 Tudor Dr, Kingston upon Thames",2,4.6,"restaurant,meal_delivery,bar,food,point_of_interest,establishment",260
499125084,Duke of Buckngham,51.4018773,-0.2949833,ChIJYaU1gfgLdkgR1eX_N6hWBqQ,"Duke of, 104 Buckingham Rd, Villiers Rd, Kingston upon Thames",,4.8,"bar,point_of_interest,establishment",4
499653084,Willoughby Arms,51.4163328,-0.2922406,ChIJr8x8kuULdkgRpIaJJ7fglbU,"47 Willoughby Rd, Kingston upon Thames",,4.3,"bar,point_of_interest,establishment",141
501523071,O'Neill's Blackheath,51.4667083,0.0078217,ChIJLTFabNGp2EcRqgKEv-QjG60,"52 Tranquil Vale, London",1,4,"bar,restaurant,food,point_of_interest,establishment",495
501825071,The Downham Tavern,51.427181,0.0132305,ChIJGROK6hyq2EcRdlUEnjCaWlI,"435 Downham Way, Bromley",,1.6,"bar,point_of_interest,establishment",5
504618084,The Royal Oak New Malden,51.4075155,-0.2583937,ChIJxeAM0WoJdkgRh0_cwH3Nvwo,"90 Coombe Rd, New Malden",2,4,"bar,point_of_interest,establishment",321
532172084,The Black Lion Surbiton,51.3919729,-0.3105634,ChIJfcVGiLMLdkgRqAd3Xgyni3c,"58 Brighton Rd, Surbiton",2,4.2,"bar,point_of_interest,establishment",253
535573084,Royal Oak Surbiton,51.3852417,-0.2948944,ChIJDYdpRTIKdkgRa-60Uw4TNRU,"261 Ewell Rd, Surbiton",2,4.3,"bar,point_of_interest,establishment",258
537033000,Mc & Sons,51.5037537,-0.099831,ChIJQcZS_aUEdkgRajvII1ivtNc,"160 Union St, London",2,4.6,"bar,restaurant,food,point_of_interest,establishment",617
537805000,The Approach Tavern,51.5313659,-0.0516633,ChIJAaJot94cdkgRDAw6oL0hjYI,"47 Approach Rd, London",2,4.4,"bar,point_of_interest,establishment",537
537807084,The Maypole,51.3826605,-0.3008406,ChIJ7XWbrDcKdkgR1r2H36ymb9A,"2 Hook Rd, Surbiton",2,4.2,"bar,point_of_interest,establishment",117
538575084,The Castle,51.3896519,-0.2930177,ChIJ3Q7LWM0LdkgR6ZfFbVsKcgU,"108 King Charles Rd, Surbiton",,3.7,"bar,restaurant,food,point_of_interest,establishment",44
540545084,The Antelope,51.3951816,-0.3076819,ChIJCUKtirYLdkgRO2j6G_i4H6A,"87 Maple Rd, Surbiton",2,4.7,"bar,restaurant,food,point_of_interest,establishment",1053
541884084,The Fox & Hounds,51.3955783,-0.3119892,ChIJoZI1FrELdkgRKoV88x6n0GY,"60 Portsmouth Rd, Surbiton",2,4.4,"bar,point_of_interest,establishment",111
545464084,Waggon & Horses,51.3990665,-0.302042,ChIJ_4tLgMgLdkgR8TPV6YDRgD4,"1 Surbiton Hill Rd, Surbiton",2,4.2,"bar,restaurant,food,point_of_interest,establishment",262
547239084,The Victoria,51.3921468,-0.3069685,ChIJn-rfsLULdkgRpEqlJq_RekM,"28 Victoria Rd, Surbiton",2,4.1,"bar,restaurant,food,point_of_interest,establishment",539
549674084,Miller & Carter Worcester Park,51.3846403,-0.2527596,ChIJ5YE0AKIJdkgRcOZRfmIVVK8,"Church Rd, Worcester Park",NA,4.1,"bar,restaurant,food,point_of_interest,establishment",792
556965065,The Green Man,51.5835738,-0.2670059,ChIJxVbHcEQRdkgRT65Hkv9pAlI,"125 Slough Ln, London",1,4.1,"bar,point_of_interest,establishment",134
559505065,Kingsfield Arms,51.57524,-0.343239,ChIJ4fzgixITdkgR8dHi1tKcz84,"111 Bessborough Rd, Harrow",2,4.5,"bar,restaurant,food,point_of_interest,establishment",287
559983065,The Cock Tavern,51.5393221,-0.1952715,ChIJZRetnHMQdkgRBxjsBbMoPOw,"125 Kilburn High Rd, London",,4,"bar,restaurant,food,point_of_interest,establishment",182
560852065,Middlesex Arms,51.5572969,-0.3974414,ChIJS144cd9sdkgRQ3_OoJoww_E,"Long Dr, South Ruislip, Ruislip",1,4.1,"bar,point_of_interest,establishment",519
560892084,Monkey Puzzle Beefeater,51.3468324,-0.3154635,ChIJEU2tJXgKdkgRK7UxxIsDz_U,"Leatherhead Rd, Chessington",NA,3.6,"bar,restaurant,food,point_of_interest,establishment",920
561670065,Tony's Bar London,51.5489998,-0.2416405,ChIJJWdg1a0RdkgR3lrFJ3X6apU,"356-360 High Rd, London",1,4.4,"bar,restaurant,food,point_of_interest,establishment",236
562082065,Queens Head,51.5943434,-0.3807047,ChIJfxbSdatsdkgRoD7l4G6H4Io,"31 High St, Pinner",2,4.1,"bar,point_of_interest,establishment",396
562869065,The Windermere,51.5705607,-0.3077617,ChIJSyeckbgTdkgRuU-uWB7ptPM,"Windermere Ave, Wembley",,4.4,"bar,point_of_interest,establishment",196
562877065,William IV,51.5288889,-0.2183333,ChIJwfg8jjsQdkgR5q2jvcaqGig,"786 Harrow Rd, London",,4,"lodging,bar,restaurant,food,point_of_interest,establishment",292
564360065,Sportsman's,51.5337115,-0.2476609,ChIJp3300McRdkgRpOr7DeyYp5Y,"58 Station Rd, London",,4.2,"bar,point_of_interest,establishment",28
566582065,The Black Bull,51.5627246,-0.4028034,ChIJacCQU-5sdkgROMz6JidlZ1k,"Victoria Rd, Ruislip",2,4.2,"bar,point_of_interest,establishment",322
567470065,The Masons Arms,51.5300462,-0.2264465,ChIJHx4p1jAQdkgReKFkEPUxefM,"665 Harrow Rd, Ladbroke Grove, London",2,4,"bar,restaurant,food,point_of_interest,establishment",466
571231084,The Cocoanut,51.40689,-0.29839,ChIJEzay0MMLdkgRg_ZPARUDsbo,"16 Mill St, Kingston upon Thames",1,4.2,"bar,restaurant,food,point_of_interest,establishment",181
571697065,The Hut Pub,51.5204303,-0.4543196,ChIJgYg8XPFtdkgRq6c8-jTnwlQ,"2 Old Orchard Cl, Uxbridge",2,4.3,"bar,point_of_interest,establishment",246
571744000,Rupert Street Bar,51.5121766,-0.1334562,ChIJeRdeoNMEdkgRhirCKW2VP_o,"50 Rupert St, London",,4.4,"night_club,bar,point_of_interest,establishment",282
573538065,The Fiddler,51.542339,-0.1988464,ChIJ6941alYRdkgRbw3geDQeV0U,"229 Kilburn High Rd, London",,4.3,"bar,point_of_interest,establishment",57
576662065,The Burren London,51.5474763,-0.2494342,ChIJwwchPaURdkgRPi6uc4ivU4k,"174 Church Rd, London",,4.1,"bar,point_of_interest,establishment",30
579268000,The Blue Posts,51.51698,-0.135522,ChIJHW8weysbdkgRZiu-fpQ98QM,"81 Newman St, London",1,4.2,"bar,point_of_interest,establishment",456
583241065,Mansons Arms,51.6104359,-0.2794366,ChIJta2e74cXdkgR_bAERdWNfCc,Edgware,,0,"bar,point_of_interest,establishment",0
583242065,The Duck in the Pond,51.6044317,-0.3273649,ChIJ2ytpLHwUdkgRxGzDdkWKDaM,"Kenton Ln, Stanmore, Harrow",2,4.1,"bar,restaurant,food,point_of_interest,establishment",810
583564065,The Water's Edge,51.5910903,-0.432812,ChIJkWc7_3psdkgRWTC1qfiBz7M,"Reservoir Rd, Ruislip",1,3.6,"bar,restaurant,food,point_of_interest,establishment",1242
583689065,The Grapes Beefeater,51.5181018,-0.4059952,ChIJIbQEZ2FtdkgRDBxTpd9291o,"362 Uxbridge Rd, Hayes",NA,3.8,"bar,restaurant,food,point_of_interest,establishment",857
584051065,Whelan's Cricklewood,51.5668861,-0.2333813,ChIJuXyKKP0QdkgRu5DGbCBrqBY,"341 Oxgate Ln, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",195
585246065,Erins Hope,51.5870981,-0.2514516,ChIJaYU-aDoRdkgRHeb4_8CvS9k,"189 Edgware Rd, London",2,4.2,"bar,food,point_of_interest,establishment",45
587531065,Captain Morgans Freehouse,51.576866,-0.3981173,ChIJMf69h8BsdkgRkeExpr96lc4,"210 Field End Rd, Ruislip, Pinner",,4.1,"bar,point_of_interest,establishment",27
594686084,The Swan,51.4207838,-0.2205841,ChIJ1fEijs8IdkgRdAoGJi2Gnqg,"89 Ridgway, London",2,4.2,"bar,point_of_interest,establishment",347
594855084,The Gardeners,51.448006,-0.199376,ChIJt22QlEYPdkgR5gI_9sSsYNQ,"268 Merton Rd, London",2,4.2,"bar,point_of_interest,establishment",168
597327084,The Ram Inn,51.4569101,-0.1927839,ChIJAzOxAmQPdkgRYOY-xA_k_No,"68 Wandsworth High St, London",,4.5,"lodging,bar,restaurant,food,point_of_interest,establishment",50
600148084,Ailsa Tavern,51.460541,-0.322891,ChIJUQ_liVkMdkgRAE2xgJ4y0u4,"263 St. Margarets Rd, Twickenham",2,4.4,"bar,point_of_interest,establishment",242
602051000,The Holland Tringham,51.4301071,-0.1298651,ChIJvauKvoIGdkgRxZ4fEa6AEnI,"107-109 Streatham High Rd, London",1,4,"bar,point_of_interest,establishment",680
611084084,Miller & Carter Mitcham,51.394792,-0.145266,ChIJnRctu1YGdkgR1WwC1NqyZA4,"1 Windmill Rd, Mitcham",2,4.1,"bar,restaurant,food,point_of_interest,establishment",896
611110084,All Bar One Wimbledon,51.4224065,-0.2085739,ChIJBwEMrrcIdkgRTzat_KG2BkE,"37-39 Wimbledon Hill Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",515
617327000,The Cardamom Club,51.601714,-0.317733,ChIJfWwy1XkUdkgR8sRvPp2KM0Q,"28 Belmont Cir, Stanmore",2,3.9,"bar,restaurant,food,point_of_interest,establishment",472
618745084,The Albert Pub & Dining,51.4162177,-0.2839825,ChIJO76OXeILdkgRAkl-vNCYKFI,"57 Kingston Hill, Kingston upon Thames",2,4.2,"bar,restaurant,food,point_of_interest,establishment",526
620786084,The Boaters Inn,51.418646,-0.305747,ChIJW2aBRe0LdkgRtFNnb5h3tc8,"Canbury Gardens, Lower Ham Rd, Kingston upon Thames",2,4.2,"bar,restaurant,food,point_of_interest,establishment",888
622522084,O'Neill's Wimbledon,51.4198002,-0.2025714,ChIJIVVXd7oIdkgR3-JA0oUPWrU,"66 The Broadway, London",2,3.9,"bar,restaurant,food,point_of_interest,establishment",542
623873084,Wags N Tales,51.3909664,-0.3090857,ChIJs0A-i7QLdkgROCFEARs6J_k,"7-9 Brighton Rd, Surbiton",2,4.5,"meal_takeaway,cafe,bar,restaurant,food,point_of_interest,store,establishment",701
